Unnamed: 7,ECSE,KG,1,2,3,4,5,6,7,8,9,10,11,12
Birth To Two ECSE,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bishop Elementary,0.0,100.0,81.0,85.0,101.0,77.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,283.0,314.0,0.0,0.0,0.0,0.0
Blackduck Elementary,2.0,55.0,55.0,53.0,55.0,62.0,74.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
Blackduck Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,54.0,62.0,54.0,49.0,36.0
Blaine High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,777.0,792.0,707.0
Blooming Prairie Elementary,16.0,71.0,56.0,62.0,70.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blooming Prairie High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,56.0,65.0,56.0,67.0
Blooming Prairie Intermediate School,0.0,0.0,0.0,0.0,0.0,0.0,69.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
Bloomington ECSE,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bloomington Transition Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
Blue Earth Area Early Childhood Special Education,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Earth Area Elementary,0.0,78.0,83.0,82.0,77.0,76.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Earth Area Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0
Blue Earth Area Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,79.0,86.0,85.0,84.0
Blue Heron Elementary,0.0,112.0,117.0,117.0,131.0,129.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BlueSky Charter School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,55.0,66.0,107.0,147.0,201.0
Bluff Creek Elementary,0.0,68.0,65.0,81.0,80.0,91.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluff View Elementary,16.0,80.0,64.0,96.0,67.0,79.0,97.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluffview Montessori,0.0,25.0,25.0,25.0,25.0,26.0,24.0,24.0,21.0,19.0,0.0,0.0,0.0,0.0
Bonner Elementary,0.0,135.0,150.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braham Area Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,71.0,50.0,65.0,56.0,49.0
Braham Elementary,10.0,59.0,62.0,64.0,54.0,60.0,66.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
Brainerd Early Childhood Sp. Ed.,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brainerd Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,480.0,427.0,438.0
Branch Out Transitional Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Brandon Elementary,19.0,53.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon-Evansville High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,43.0,30.0
Brandon-Evansville Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,43.0,0.0,0.0,0.0,0.0
Breckenridge Elementary,5.0,42.0,35.0,43.0,42.0,29.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
Breckenridge Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,52.0,0.0,0.0,0.0,0.0
Breckenridge Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,66.0,50.0,53.0
Bridge Transition Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Bridge View Special Education,0.0,3.0,9.0,5.0,6.0,9.0,10.0,11.0,13.0,10.0,9.0,9.0,5.0,13.0
Bridges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
Bridges Community Elementary,0.0,36.0,41.0,44.0,45.0,39.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridgewater Elementary,0.0,102.0,79.0,91.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brimhall Elementary,0.0,94.0,83.0,84.0,73.0,77.0,84.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
Brittany's Place,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Brooklyn Center ECSE Age 3 - 5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooklyn Center Early College Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,47.0
Brooklyn Center Elementary School,12.0,88.0,119.0,124.0,103.0,120.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooklyn Center High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,127.0,127.0,129.0
Brooklyn Center Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,111.0,141.0,0.0,0.0,0.0,0.0
"Brooklyn Middle School, a Science, Technology, Engineering, Art and Math School",0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,273.0,343.0,0.0,0.0,0.0,0.0
Brookside Academy,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0
Brookside Early Childhood Special Education,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brookside Elementary,0.0,112.0,118.0,131.0,128.0,159.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brookview Elementary,0.0,79.0,101.0,87.0,105.0,109.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Browerville Elementary,9.0,29.0,39.0,35.0,35.0,36.0,34.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
Browerville Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,48.0,49.0,46.0,39.0
Browns Valley Elementary,3.0,23.0,26.0,19.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Browns Valley Middle,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,20.0,13.0,0.0,0.0,0.0,0.0
Bruce F Vento Elementary,11.0,73.0,71.0,64.0,64.0,77.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryn Mawr Elementary,26.0,54.0,69.0,58.0,61.0,51.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo Community Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,368.0,357.0,0.0,0.0,0.0,0.0
Buffalo Early Child. Sp. Ed Program,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo Lake-Hector-Stewart Elementary,12.0,33.0,24.0,26.0,29.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo Lake-Hector-Stewart Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,36.0,36.0,42.0,34.0,34.0,39.0
Buffalo Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,428.0,466.0,438.0
Bultum Academy,0.0,37.0,41.0,29.0,29.0,29.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Burnside Elementary,0.0,0.0,0.0,166.0,163.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burnsville Alternative High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,139.0
Burnsville High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,483.0,549.0,526.0
Burnsville Sr High Extended Day Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Burroughs Elementary,0.0,72.0,77.0,77.0,74.0,102.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butterfield Elementary,0.0,15.0,11.0,14.0,14.0,17.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Butterfield Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,16.0,23.0,21.0,19.0
Byron Intermediate School,0.0,0.0,0.0,0.0,181.0,191.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,188.0,181.0,0.0,0.0,0.0,0.0
Byron Primary School,31.0,160.0,168.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron Senior High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,172.0,178.0,166.0
C-I Education Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C.E. Jacobson Elementary,11.0,55.0,69.0,59.0,78.0,65.0,56.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
C.O.M.P.A.S.S.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
CAAEP Extended Day Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CARDS Program,0.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CHOICE Technical Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,8.0,14.0,14.0
CLOQUET AREA ALT. ED. PROGRAMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,17.0,26.0,41.0
CORNERSTONES PROGRAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,7.0
CROW RIVER AREA LEARNING CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10.0
CVA Fusion Elementary School (K-5),0.0,5.0,1.0,4.0,9.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVA Fusion High School (9-12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,13.0,12.0
CVA Fusion Middle School (6-8),0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,14.0,0.0,0.0,0.0,0.0
CVA PASCAL Elementary School (K-5),0.0,0.0,5.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVA PASCAL Middle & High School (6-12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,9.0,5.0,9.0,15.0,20.0
CVSEC STEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Caledonia Elementary,14.0,49.0,57.0,49.0,49.0,37.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caledonia Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,43.0,49.0,0.0,0.0,0.0,0.0
Caledonia Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,63.0,71.0,62.0
Cambridge Early Childhood Special Education,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambridge Intermediate School,0.0,0.0,0.0,0.0,177.0,170.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambridge Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,222.0,194.0,0.0,0.0,0.0,0.0
Cambridge Primary School,0.0,166.0,155.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambridge-Isanti High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,430.0,388.0,373.0
Cambridge-Isanti Online Elementary (K-5),0.0,4.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambridge-Isanti Online Secondary (6-12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,15.0,1.0,14.0,21.0,27.0
Cambridge-Isanti STEAM School,0.0,21.0,24.0,23.0,25.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campbell-Tintah Elementary,0.0,10.0,12.0,7.0,8.0,15.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Campbell-Tintah Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,8.0,8.0,10.0,12.0
Canby Elementary,5.0,39.0,43.0,40.0,39.0,44.0,40.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
Canby Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,49.0,45.0,59.0,55.0,42.0
Cannon Falls Elementary,16.0,75.0,68.0,86.0,83.0,87.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cannon Falls Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,77.0,76.0,91.0,85.0,73.0,84.0
Cannon River STEM School,0.0,19.0,25.0,37.0,29.0,28.0,38.0,22.0,14.0,22.0,0.0,0.0,0.0,0.0
Capitol Hill Magnet/Rondo,0.0,0.0,74.0,83.0,130.0,163.0,116.0,169.0,170.0,160.0,0.0,0.0,0.0,0.0
Care & Treatment Hospital/Homebound,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Care & Treatment at ESC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
Career Pathways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,9.0,11.0,21.0,56.0
Career and Life Transition Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Carlos Elementary,0.0,22.0,20.0,16.0,16.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlton Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,28.0,20.0,24.0,28.0,24.0
Carver Elementary,14.0,129.0,118.0,133.0,139.0,151.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carver Elementary School,0.0,117.0,130.0,121.0,132.0,134.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cass Lake-Bena Area Lrng. Cntr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,14.0,23.0,43.0
Cass Lake-Bena Elementary,31.0,68.0,85.0,88.0,82.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cass Lake-Bena Middle School,0.0,0.0,0.0,0.0,0.0,0.0,93.0,76.0,71.0,63.0,0.0,0.0,0.0,0.0
Cass Lake-Bena Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,77.0,56.0
Castle Elementary,5.0,130.0,127.0,89.0,80.0,84.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedar Creek Elementary School,0.0,97.0,105.0,125.0,117.0,118.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedar Island Elementary,0.0,84.0,73.0,80.0,89.0,74.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedar Mountain Elementary,0.0,30.0,32.0,32.0,29.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedar Mountain Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,25.0,30.0,41.0,47.0,24.0
"Cedar Park Elementary School of Science, Technology, Engineering and Math",0.0,113.0,125.0,116.0,125.0,125.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedar Ridge Elementary,0.0,81.0,82.0,83.0,71.0,93.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centennial Area Learning Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,56.0
Centennial Elementary,3.0,62.5,57.0,73.5,58.5,72.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centennial High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,516.0,499.0,450.0
Centennial Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,518.0,492.0,0.0,0.0,0.0,0.0
Center School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,4.0,10.0
Center School Extended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Centerview Elementary,0.0,109.0,137.0,124.0,138.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centerville Elementary,0.0,91.0,109.0,98.0,83.0,100.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Education Campus,104.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Education Center,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Education Center PreK,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Elementary,31.0,56.0,60.0,58.0,58.0,69.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Freedom School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Central High Area Learning Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,64.0
Central Lakes Adventure School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,12.0,12.0
Central Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,171.66666666666666,186.0,0.0,0.0,0.0,0.0
Central Middle Alternative (CMAP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Central Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,624.0,652.0,0.0,0.0,0.0,0.0
Central Middle School ALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Central Park Elementary,0.0,61.0,50.0,79.0,61.0,48.0,52.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,243.5,262.5,205.0
Century Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,315.0,313.0,0.0,0.0,0.0,0.0
Century Middle School Within A School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0
Century Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,458.0,414.0,413.0
Challenger Elementary,37.0,123.0,108.0,119.0,129.0,129.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Champlin Park High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,729.0,822.0,694.0
Champlin/Brooklyn Park Academy for Math and Environmental Science,0.0,113.0,113.0,133.0,128.0,141.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chanhassen Elementary,0.0,65.0,73.0,74.0,83.0,79.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chanhassen High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,358.0,357.0,354.0
Chaska High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,401.0,401.0,378.0
Chaska Middle School East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,182.0,192.0,0.0,0.0,0.0,0.0
Chaska Middle School West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,187.0,188.0,0.0,0.0,0.0,0.0
Chatfield Elementary,0.0,119.0,100.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chatfield Elementary School,6.0,50.0,61.0,66.0,64.0,71.0,64.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
Chatfield Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,71.0,61.0,78.0,84.0,69.0
Chelsea Heights Elementary,0.0,53.0,54.0,52.0,60.0,47.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cherokee Heights Elementary School,2.0,34.0,38.0,35.0,25.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cherry Elementary,6.0,39.0,34.0,27.0,38.0,38.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
Cherry Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,41.0,38.0,52.0,52.0,33.0
Cherry View Elementary,0.0,146.0,138.0,161.0,154.0,142.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chester Creek Academy,0.0,0.0,1.0,2.0,5.0,6.0,4.0,3.0,5.0,1.0,2.0,2.0,0.0,1.0
Children's MN - Lakeville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0
Children’s MN Roseville PHP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Chippewa Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,375.0,344.0,0.0,0.0,0.0,0.0
Chisago County Schools' Life Work Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Chisago Lakes El.,0.0,177.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chisago Lakes Family Center,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chisago Lakes Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,246.0,269.0,0.0,0.0,0.0,0.0
Chisago Lakes Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,260.0,280.0,232.0
Chisholm Elementary,0.0,0.0,0.0,0.0,0.0,39.0,51.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
Chisholm Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,41.0,75.0,53.0,49.0,51.0
Choice Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0
Chokio-Alberta Elementary,0.0,15.0,10.0,13.0,4.0,8.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Chokio-Alberta Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,14.0,16.0,11.0,17.0
Christa McAuliffe Elementary,0.0,87.0,100.0,100.0,100.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Churchill Elementary,7.0,73.0,65.5,68.5,45.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,101.0
Cityview Elementary,22.0,16.0,33.0,24.0,29.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clear Springs Elementary,0.0,157.0,133.0,146.0,142.0,129.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clearbrook-Gonvick Elementary,4.0,35.0,41.0,40.0,36.0,25.0,52.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
Clearbrook-Gonvick Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.0,29.0,39.0,37.0,24.0
Clearview Elementary,0.0,68.0,82.0,67.0,68.0,68.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleveland Elementary,8.0,49.0,47.0,59.0,111.5,120.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleveland Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,52.0,48.0,47.0,44.0
Climax Elementary,0.0,10.0,13.0,13.0,13.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climax Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,14.0,13.0,20.0,13.0,16.0
Cloquet Early Childhood Education,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cloquet Middle,0.0,0.0,0.0,0.0,0.0,0.0,181.0,186.0,203.0,197.0,0.0,0.0,0.0,0.0
Cloquet Senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,186.0,194.0,191.0
Clover Ridge Elementary,0.0,97.0,98.0,107.0,103.0,126.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cohasset Elementary,0.0,54.0,52.0,51.0,57.0,46.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cokato Elementary,15.0,76.0,75.0,90.0,65.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cold Spring Elementary,35.0,105.0,104.0,98.0,105.0,104.0,96.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
Cologne Academy,0.0,78.0,91.0,78.0,73.0,75.0,92.0,54.0,53.0,71.0,0.0,0.0,0.0,0.0
Cologne Academy Online,0.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
Columbia Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,246.0,234.0,0.0,0.0,0.0,0.0
Columbia Academy Anchor Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
Columbia Heights Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,302.0,278.0,239.0
Columbia Heights Transition Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Columbus Elementary,0.0,57.0,54.0,75.0,69.0,64.0,59.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
Colvill Family Education Center,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
